VTX,	IDX,	Position.x,	Position.y,	Position.z
0.0,	0.0,	-16.52216148376465,	22.419586181640625,	17.950458526611328
1.0,	1.0,	-16.633272171020508,	22.370655059814453,	17.49285125732422
2.0,	2.0,	-16.00594711303711,	22.568788528442383,	17.14419174194336
3.0,	0.0,	-16.52216148376465,	22.419586181640625,	17.950458526611328
4.0,	2.0,	-16.00594711303711,	22.568788528442383,	17.14419174194336
5.0,	3.0,	-14.93621826171875,	22.9053955078125,	17.144437789916992
6.0,	3.0,	-14.93621826171875,	22.9053955078125,	17.144437789916992
7.0,	2.0,	-16.00594711303711,	22.568788528442383,	17.14419174194336
8.0,	4.0,	-14.765361785888672,	22.800655364990234,	16.32210350036621
9.0,	4.0,	-14.765361785888672,	22.800655364990234,	16.32210350036621
10.0,	5.0,	-12.95245361328125,	23.210411071777344,	15.776697158813477
11.0,	3.0,	-14.93621826171875,	22.9053955078125,	17.144437789916992
12.0,	4.0,	-14.765361785888672,	22.800655364990234,	16.32210350036621
13.0,	6.0,	-13.11905288696289,	23.066360473632812,	15.035989761352539
14.0,	5.0,	-12.95245361328125,	23.210411071777344,	15.776697158813477
15.0,	5.0,	-12.95245361328125,	23.210411071777344,	15.776697158813477
16.0,	6.0,	-13.11905288696289,	23.066360473632812,	15.035989761352539
17.0,	7.0,	-12.583234786987305,	23.26042938232422,	15.534662246704102
18.0,	8.0,	-11.285125732421875,	23.397977828979492,	13.276278495788574
19.0,	7.0,	-12.583234786987305,	23.26042938232422,	15.534662246704102
20.0,	6.0,	-13.11905288696289,	23.066360473632812,	15.035989761352539
21.0,	7.0,	-12.583234786987305,	23.26042938232422,	15.534662246704102
22.0,	9.0,	-11.485747337341309,	23.601749420166016,	17.104286193847656
23.0,	5.0,	-12.95245361328125,	23.210411071777344,	15.776697158813477
24.0,	10.0,	-12.175542831420898,	23.542110443115234,	17.650081634521484
25.0,	5.0,	-12.95245361328125,	23.210411071777344,	15.776697158813477
26.0,	9.0,	-11.485747337341309,	23.601749420166016,	17.104286193847656
27.0,	7.0,	-12.583234786987305,	23.26042938232422,	15.534662246704102
28.0,	8.0,	-11.285125732421875,	23.397977828979492,	13.276278495788574
29.0,	11.0,	-10.70216178894043,	23.40322494506836,	13.924363136291504
30.0,	9.0,	-11.485747337341309,	23.601749420166016,	17.104286193847656
31.0,	12.0,	-9.190925598144531,	23.8021297454834,	19.250104904174805
32.0,	10.0,	-12.175542831420898,	23.542110443115234,	17.650081634521484
33.0,	13.0,	-11.083776473999023,	23.688732147216797,	20.561033248901367
34.0,	10.0,	-12.175542831420898,	23.542110443115234,	17.650081634521484
35.0,	12.0,	-9.190925598144531,	23.8021297454834,	19.250104904174805
36.0,	7.0,	-12.583234786987305,	23.26042938232422,	15.534662246704102
37.0,	14.0,	-9.435262680053711,	23.870113372802734,	15.003628730773926
38.0,	9.0,	-11.485747337341309,	23.601749420166016,	17.104286193847656
39.0,	14.0,	-9.435262680053711,	23.870113372802734,	15.003628730773926
40.0,	12.0,	-9.190925598144531,	23.8021297454834,	19.250104904174805
41.0,	9.0,	-11.485747337341309,	23.601749420166016,	17.104286193847656
42.0,	14.0,	-9.435262680053711,	23.870113372802734,	15.003628730773926
43.0,	7.0,	-12.583234786987305,	23.26042938232422,	15.534662246704102
44.0,	11.0,	-10.70216178894043,	23.40322494506836,	13.924363136291504
45.0,	12.0,	-9.190925598144531,	23.8021297454834,	19.250104904174805
46.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
47.0,	13.0,	-11.083776473999023,	23.688732147216797,	20.561033248901367
48.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
49.0,	16.0,	-10.345622062683105,	24.10738754272461,	23.19169044494629
50.0,	13.0,	-11.083776473999023,	23.688732147216797,	20.561033248901367
51.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
52.0,	17.0,	-9.917848587036133,	24.131053924560547,	24.86663055419922
53.0,	16.0,	-10.345622062683105,	24.10738754272461,	23.19169044494629
54.0,	12.0,	-9.190925598144531,	23.8021297454834,	19.250104904174805
55.0,	14.0,	-9.435262680053711,	23.870113372802734,	15.003628730773926
56.0,	18.0,	-6.658538818359375,	23.878616333007812,	17.21402931213379
57.0,	18.0,	-6.658538818359375,	23.878616333007812,	17.21402931213379
58.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
59.0,	12.0,	-9.190925598144531,	23.8021297454834,	19.250104904174805
60.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
61.0,	19.0,	-6.759840965270996,	23.579998016357422,	25.2200927734375
62.0,	17.0,	-9.917848587036133,	24.131053924560547,	24.86663055419922
63.0,	19.0,	-6.759840965270996,	23.579998016357422,	25.2200927734375
64.0,	20.0,	-9.609231948852539,	24.701519012451172,	27.398853302001953
65.0,	17.0,	-9.917848587036133,	24.131053924560547,	24.86663055419922
66.0,	18.0,	-6.658538818359375,	23.878616333007812,	17.21402931213379
67.0,	21.0,	-3.36610746383667,	23.2236385345459,	19.967140197753906
68.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
69.0,	20.0,	-9.609231948852539,	24.701519012451172,	27.398853302001953
70.0,	19.0,	-6.759840965270996,	23.579998016357422,	25.2200927734375
71.0,	22.0,	-7.041845321655273,	24.044801712036133,	27.340059280395508
72.0,	22.0,	-7.041845321655273,	24.044801712036133,	27.340059280395508
73.0,	23.0,	-9.347532272338867,	24.44156837463379,	29.636478424072266
74.0,	20.0,	-9.609231948852539,	24.701519012451172,	27.398853302001953
75.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
76.0,	24.0,	-5.039956092834473,	23.296554565429688,	22.331640243530273
77.0,	19.0,	-6.759840965270996,	23.579998016357422,	25.2200927734375
78.0,	21.0,	-3.36610746383667,	23.2236385345459,	19.967140197753906
79.0,	24.0,	-5.039956092834473,	23.296554565429688,	22.331640243530273
80.0,	15.0,	-7.365196228027344,	23.749847412109375,	21.03834342956543
81.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
82.0,	22.0,	-7.041845321655273,	24.044801712036133,	27.340059280395508
83.0,	19.0,	-6.759840965270996,	23.579998016357422,	25.2200927734375
84.0,	24.0,	-5.039956092834473,	23.296554565429688,	22.331640243530273
85.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
86.0,	19.0,	-6.759840965270996,	23.579998016357422,	25.2200927734375
87.0,	23.0,	-9.347532272338867,	24.44156837463379,	29.636478424072266
88.0,	22.0,	-7.041845321655273,	24.044801712036133,	27.340059280395508
89.0,	26.0,	-7.105765342712402,	23.990127563476562,	29.513059616088867
90.0,	26.0,	-7.105765342712402,	23.990127563476562,	29.513059616088867
91.0,	27.0,	-9.256417274475098,	24.311847686767578,	30.364179611206055
92.0,	23.0,	-9.347532272338867,	24.44156837463379,	29.636478424072266
93.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
94.0,	24.0,	-5.039956092834473,	23.296554565429688,	22.331640243530273
95.0,	28.0,	-2.784154176712036,	22.110055923461914,	23.50514030456543
96.0,	21.0,	-3.36610746383667,	23.2236385345459,	19.967140197753906
97.0,	28.0,	-2.784154176712036,	22.110055923461914,	23.50514030456543
98.0,	24.0,	-5.039956092834473,	23.296554565429688,	22.331640243530273
99.0,	22.0,	-7.041845321655273,	24.044801712036133,	27.340059280395508
100.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
101.0,	29.0,	-4.128516674041748,	22.75830841064453,	27.784770965576172
102.0,	29.0,	-4.128516674041748,	22.75830841064453,	27.784770965576172
103.0,	26.0,	-7.105765342712402,	23.990127563476562,	29.513059616088867
104.0,	22.0,	-7.041845321655273,	24.044801712036133,	27.340059280395508
105.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
106.0,	28.0,	-2.784154176712036,	22.110055923461914,	23.50514030456543
107.0,	30.0,	-1.4694011211395264,	20.4676513671875,	24.265623092651367
108.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
109.0,	27.0,	-9.256417274475098,	24.311847686767578,	30.364179611206055
110.0,	26.0,	-7.105765342712402,	23.990127563476562,	29.513059616088867
111.0,	32.0,	-9.17663288116455,	24.579910278320312,	31.13028335571289
112.0,	27.0,	-9.256417274475098,	24.311847686767578,	30.364179611206055
113.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
114.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
115.0,	33.0,	-9.136289596557617,	24.898956298828125,	31.819536209106445
116.0,	32.0,	-9.17663288116455,	24.579910278320312,	31.13028335571289
117.0,	26.0,	-7.105765342712402,	23.990127563476562,	29.513059616088867
118.0,	29.0,	-4.128516674041748,	22.75830841064453,	27.784770965576172
119.0,	34.0,	-4.16757869720459,	23.30318832397461,	29.818628311157227
120.0,	26.0,	-7.105765342712402,	23.990127563476562,	29.513059616088867
121.0,	34.0,	-4.16757869720459,	23.30318832397461,	29.818628311157227
122.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
123.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
124.0,	35.0,	-1.9248030185699463,	20.095640182495117,	26.472143173217773
125.0,	29.0,	-4.128516674041748,	22.75830841064453,	27.784770965576172
126.0,	25.0,	-3.7899458408355713,	22.43138885498047,	25.870397567749023
127.0,	30.0,	-1.4694011211395264,	20.4676513671875,	24.265623092651367
128.0,	35.0,	-1.9248030185699463,	20.095640182495117,	26.472143173217773
129.0,	36.0,	-2.443077564239502,	20.2675838470459,	28.379316329956055
130.0,	34.0,	-4.16757869720459,	23.30318832397461,	29.818628311157227
131.0,	29.0,	-4.128516674041748,	22.75830841064453,	27.784770965576172
132.0,	29.0,	-4.128516674041748,	22.75830841064453,	27.784770965576172
133.0,	35.0,	-1.9248030185699463,	20.095640182495117,	26.472143173217773
134.0,	36.0,	-2.443077564239502,	20.2675838470459,	28.379316329956055
135.0,	37.0,	-4.327861785888672,	23.404136657714844,	31.2199764251709
136.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
137.0,	34.0,	-4.16757869720459,	23.30318832397461,	29.818628311157227
138.0,	34.0,	-4.16757869720459,	23.30318832397461,	29.818628311157227
139.0,	36.0,	-2.443077564239502,	20.2675838470459,	28.379316329956055
140.0,	38.0,	-2.1874022483825684,	20.47085952758789,	29.952842712402344
141.0,	34.0,	-4.16757869720459,	23.30318832397461,	29.818628311157227
142.0,	38.0,	-2.1874022483825684,	20.47085952758789,	29.952842712402344
143.0,	37.0,	-4.327861785888672,	23.404136657714844,	31.2199764251709
144.0,	33.0,	-9.136289596557617,	24.898956298828125,	31.819536209106445
145.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
146.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
147.0,	37.0,	-4.327861785888672,	23.404136657714844,	31.2199764251709
148.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
149.0,	31.0,	-7.156193256378174,	24.127761840820312,	31.007850646972656
150.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
151.0,	40.0,	-9.115789413452148,	24.834163665771484,	32.583274841308594
152.0,	33.0,	-9.136289596557617,	24.898956298828125,	31.819536209106445
153.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
154.0,	41.0,	-8.82394027709961,	24.21778106689453,	33.97468566894531
155.0,	40.0,	-9.115789413452148,	24.834163665771484,	32.583274841308594
156.0,	41.0,	-8.82394027709961,	24.21778106689453,	33.97468566894531
157.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
158.0,	42.0,	-7.266109943389893,	24.078304290771484,	33.940826416015625
159.0,	42.0,	-7.266109943389893,	24.078304290771484,	33.940826416015625
160.0,	43.0,	-8.574145317077637,	24.148727416992188,	36.255741119384766
161.0,	41.0,	-8.82394027709961,	24.21778106689453,	33.97468566894531
162.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
163.0,	37.0,	-4.327861785888672,	23.404136657714844,	31.2199764251709
164.0,	44.0,	-4.335578441619873,	23.51123809814453,	32.71015167236328
165.0,	43.0,	-8.574145317077637,	24.148727416992188,	36.255741119384766
166.0,	42.0,	-7.266109943389893,	24.078304290771484,	33.940826416015625
167.0,	45.0,	-7.291841506958008,	24.130199432373047,	36.19099426269531
168.0,	45.0,	-7.291841506958008,	24.130199432373047,	36.19099426269531
169.0,	46.0,	-8.49325180053711,	24.63469886779785,	38.5139045715332
170.0,	43.0,	-8.574145317077637,	24.148727416992188,	36.255741119384766
171.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
172.0,	47.0,	-4.386699676513672,	23.53165626525879,	34.20404052734375
173.0,	42.0,	-7.266109943389893,	24.078304290771484,	33.940826416015625
174.0,	45.0,	-7.291841506958008,	24.130199432373047,	36.19099426269531
175.0,	42.0,	-7.266109943389893,	24.078304290771484,	33.940826416015625
176.0,	47.0,	-4.386699676513672,	23.53165626525879,	34.20404052734375
177.0,	39.0,	-7.250116348266602,	24.707111358642578,	32.47807312011719
178.0,	44.0,	-4.335578441619873,	23.51123809814453,	32.71015167236328
179.0,	47.0,	-4.386699676513672,	23.53165626525879,	34.20404052734375
180.0,	46.0,	-8.49325180053711,	24.63469886779785,	38.5139045715332
181.0,	45.0,	-7.291841506958008,	24.130199432373047,	36.19099426269531
182.0,	48.0,	-7.034221649169922,	24.62580108642578,	38.417240142822266
183.0,	48.0,	-7.034221649169922,	24.62580108642578,	38.417240142822266
184.0,	49.0,	-8.342561721801758,	24.762285232543945,	40.20928955078125
185.0,	46.0,	-8.49325180053711,	24.63469886779785,	38.5139045715332
186.0,	50.0,	-4.128459930419922,	23.50006866455078,	36.26704025268555
187.0,	45.0,	-7.291841506958008,	24.130199432373047,	36.19099426269531
188.0,	47.0,	-4.386699676513672,	23.53165626525879,	34.20404052734375
189.0,	45.0,	-7.291841506958008,	24.130199432373047,	36.19099426269531
190.0,	50.0,	-4.128459930419922,	23.50006866455078,	36.26704025268555
191.0,	48.0,	-7.034221649169922,	24.62580108642578,	38.417240142822266
192.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
193.0,	49.0,	-8.342561721801758,	24.762285232543945,	40.20928955078125
194.0,	48.0,	-7.034221649169922,	24.62580108642578,	38.417240142822266
195.0,	52.0,	-7.966443061828613,	24.738502502441406,	42.45305252075195
196.0,	49.0,	-8.342561721801758,	24.762285232543945,	40.20928955078125
197.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
198.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
199.0,	53.0,	-7.394247531890869,	24.96910858154297,	46.590328216552734
200.0,	52.0,	-7.966443061828613,	24.738502502441406,	42.45305252075195
201.0,	48.0,	-7.034221649169922,	24.62580108642578,	38.417240142822266
202.0,	50.0,	-4.128459930419922,	23.50006866455078,	36.26704025268555
203.0,	54.0,	-4.508876323699951,	23.23796844482422,	38.29610061645508
204.0,	54.0,	-4.508876323699951,	23.23796844482422,	38.29610061645508
205.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
206.0,	48.0,	-7.034221649169922,	24.62580108642578,	38.417240142822266
207.0,	53.0,	-7.394247531890869,	24.96910858154297,	46.590328216552734
208.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
209.0,	55.0,	-5.916947364807129,	24.609657287597656,	46.563167572021484
210.0,	55.0,	-5.916947364807129,	24.609657287597656,	46.563167572021484
211.0,	56.0,	-6.943329334259033,	25.610881805419922,	51.009185791015625
212.0,	53.0,	-7.394247531890869,	24.96910858154297,	46.590328216552734
213.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
214.0,	54.0,	-4.508876323699951,	23.23796844482422,	38.29610061645508
215.0,	57.0,	-4.174802780151367,	23.509464263916016,	42.20104217529297
216.0,	57.0,	-4.174802780151367,	23.509464263916016,	42.20104217529297
217.0,	55.0,	-5.916947364807129,	24.609657287597656,	46.563167572021484
218.0,	51.0,	-6.470965385437012,	24.481632232666016,	42.356197357177734
219.0,	56.0,	-6.943329334259033,	25.610881805419922,	51.009185791015625
220.0,	55.0,	-5.916947364807129,	24.609657287597656,	46.563167572021484
221.0,	58.0,	-5.282099723815918,	24.889677047729492,	50.94180679321289
222.0,	58.0,	-5.282099723815918,	24.889677047729492,	50.94180679321289
223.0,	59.0,	-6.459898948669434,	26.608285903930664,	58.09872055053711
224.0,	56.0,	-6.943329334259033,	25.610881805419922,	51.009185791015625
225.0,	55.0,	-5.916947364807129,	24.609657287597656,	46.563167572021484
226.0,	57.0,	-4.174802780151367,	23.509464263916016,	42.20104217529297
227.0,	60.0,	-3.702815055847168,	23.726146697998047,	46.39051818847656
228.0,	60.0,	-3.702815055847168,	23.726146697998047,	46.39051818847656
229.0,	58.0,	-5.282099723815918,	24.889677047729492,	50.94180679321289
230.0,	55.0,	-5.916947364807129,	24.609657287597656,	46.563167572021484
231.0,	59.0,	-6.459898948669434,	26.608285903930664,	58.09872055053711
232.0,	58.0,	-5.282099723815918,	24.889677047729492,	50.94180679321289
233.0,	61.0,	-4.621978759765625,	25.967193603515625,	57.97269058227539
234.0,	61.0,	-4.621978759765625,	25.967193603515625,	57.97269058227539
235.0,	62.0,	-6.1447978019714355,	27.36119270324707,	63.488468170166016
236.0,	59.0,	-6.459898948669434,	26.608285903930664,	58.09872055053711
237.0,	58.0,	-5.282099723815918,	24.889677047729492,	50.94180679321289
238.0,	60.0,	-3.702815055847168,	23.726146697998047,	46.39051818847656
239.0,	63.0,	-3.394791603088379,	23.830711364746094,	50.83992004394531
240.0,	63.0,	-3.394791603088379,	23.830711364746094,	50.83992004394531
241.0,	61.0,	-4.621978759765625,	25.967193603515625,	57.97269058227539
242.0,	58.0,	-5.282099723815918,	24.889677047729492,	50.94180679321289
243.0,	62.0,	-6.1447978019714355,	27.36119270324707,	63.488468170166016
244.0,	61.0,	-4.621978759765625,	25.967193603515625,	57.97269058227539
245.0,	64.0,	-4.322090148925781,	26.648889541625977,	63.355106353759766
246.0,	64.0,	-4.322090148925781,	26.648889541625977,	63.355106353759766
247.0,	65.0,	-5.844863414764404,	28.567075729370117,	68.96479034423828
248.0,	62.0,	-6.1447978019714355,	27.36119270324707,	63.488468170166016
249.0,	65.0,	-5.844863414764404,	28.567075729370117,	68.96479034423828
250.0,	64.0,	-4.322090148925781,	26.648889541625977,	63.355106353759766
251.0,	66.0,	-3.966578960418701,	27.518911361694336,	68.8613510131836
252.0,	67.0,	-2.5546491146087646,	24.650009155273438,	57.88338088989258
253.0,	64.0,	-4.322090148925781,	26.648889541625977,	63.355106353759766
254.0,	61.0,	-4.621978759765625,	25.967193603515625,	57.97269058227539
255.0,	61.0,	-4.621978759765625,	25.967193603515625,	57.97269058227539
256.0,	63.0,	-3.394791603088379,	23.830711364746094,	50.83992004394531
257.0,	67.0,	-2.5546491146087646,	24.650009155273438,	57.88338088989258
258.0,	68.0,	-2.1505630016326904,	25.18120574951172,	63.18525314331055
259.0,	66.0,	-3.966578960418701,	27.518911361694336,	68.8613510131836
260.0,	64.0,	-4.322090148925781,	26.648889541625977,	63.355106353759766
261.0,	64.0,	-4.322090148925781,	26.648889541625977,	63.355106353759766
262.0,	67.0,	-2.5546491146087646,	24.650009155273438,	57.88338088989258
263.0,	68.0,	-2.1505630016326904,	25.18120574951172,	63.18525314331055
264.0,	66.0,	-3.966578960418701,	27.518911361694336,	68.8613510131836
265.0,	68.0,	-2.1505630016326904,	25.18120574951172,	63.18525314331055
266.0,	69.0,	-1.466604232788086,	25.980796813964844,	68.73271179199219
267.0,	69.0,	-1.466604232788086,	25.980796813964844,	68.73271179199219
268.0,	68.0,	-2.1505630016326904,	25.18120574951172,	63.18525314331055
269.0,	70.0,	1.0541300773620605,	22.674789428710938,	68.62255859375
270.0,	70.0,	1.0541300773620605,	22.674789428710938,	68.62255859375
271.0,	68.0,	-2.1505630016326904,	25.18120574951172,	63.18525314331055
272.0,	71.0,	0.17901229858398438,	22.02640151977539,	63.08796310424805
273.0,	68.0,	-2.1505630016326904,	25.18120574951172,	63.18525314331055
274.0,	67.0,	-2.5546491146087646,	24.650009155273438,	57.88338088989258
275.0,	71.0,	0.17901229858398438,	22.02640151977539,	63.08796310424805
276.0,	72.0,	0.21289348602294922,	18.06252670288086,	68.77584838867188
277.0,	70.0,	1.0541300773620605,	22.674789428710938,	68.62255859375
278.0,	71.0,	0.17901229858398438,	22.02640151977539,	63.08796310424805
279.0,	71.0,	0.17901229858398438,	22.02640151977539,	63.08796310424805
280.0,	67.0,	-2.5546491146087646,	24.650009155273438,	57.88338088989258
281.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
282.0,	63.0,	-3.394791603088379,	23.830711364746094,	50.83992004394531
283.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
284.0,	67.0,	-2.5546491146087646,	24.650009155273438,	57.88338088989258
285.0,	72.0,	0.21289348602294922,	18.06252670288086,	68.77584838867188
286.0,	71.0,	0.17901229858398438,	22.02640151977539,	63.08796310424805
287.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
288.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
289.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
290.0,	71.0,	0.17901229858398438,	22.02640151977539,	63.08796310424805
291.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
292.0,	75.0,	-3.1668996810913086,	14.587518692016602,	69.06343078613281
293.0,	72.0,	0.21289348602294922,	18.06252670288086,	68.77584838867188
294.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
295.0,	63.0,	-3.394791603088379,	23.830711364746094,	50.83992004394531
296.0,	76.0,	-1.3972809314727783,	21.101654052734375,	50.5825080871582
297.0,	63.0,	-3.394791603088379,	23.830711364746094,	50.83992004394531
298.0,	60.0,	-3.702815055847168,	23.726146697998047,	46.39051818847656
299.0,	76.0,	-1.3972809314727783,	21.101654052734375,	50.5825080871582
300.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
301.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
302.0,	77.0,	-1.1975750923156738,	17.616926193237305,	57.928592681884766
303.0,	76.0,	-1.3972809314727783,	21.101654052734375,	50.5825080871582
304.0,	60.0,	-3.702815055847168,	23.726146697998047,	46.39051818847656
305.0,	78.0,	-1.8845579624176025,	20.872360229492188,	46.23881530761719
306.0,	57.0,	-4.174802780151367,	23.509464263916016,	42.20104217529297
307.0,	78.0,	-1.8845579624176025,	20.872360229492188,	46.23881530761719
308.0,	60.0,	-3.702815055847168,	23.726146697998047,	46.39051818847656
309.0,	79.0,	-1.9728642702102661,	17.809404373168945,	50.593421936035156
310.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
311.0,	76.0,	-1.3972809314727783,	21.101654052734375,	50.5825080871582
312.0,	73.0,	-0.6050281524658203,	21.470306396484375,	57.79494094848633
313.0,	79.0,	-1.9728642702102661,	17.809404373168945,	50.593421936035156
314.0,	77.0,	-1.1975750923156738,	17.616926193237305,	57.928592681884766
315.0,	76.0,	-1.3972809314727783,	21.101654052734375,	50.5825080871582
316.0,	78.0,	-1.8845579624176025,	20.872360229492188,	46.23881530761719
317.0,	79.0,	-1.9728642702102661,	17.809404373168945,	50.593421936035156
318.0,	80.0,	-4.02119255065918,	14.795005798339844,	58.153167724609375
319.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
320.0,	77.0,	-1.1975750923156738,	17.616926193237305,	57.928592681884766
321.0,	77.0,	-1.1975750923156738,	17.616926193237305,	57.928592681884766
322.0,	79.0,	-1.9728642702102661,	17.809404373168945,	50.593421936035156
323.0,	80.0,	-4.02119255065918,	14.795005798339844,	58.153167724609375
324.0,	75.0,	-3.1668996810913086,	14.587518692016602,	69.06343078613281
325.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
326.0,	81.0,	-3.738551616668701,	14.665155410766602,	63.577762603759766
327.0,	74.0,	-0.5962069034576416,	17.655052185058594,	63.16847610473633
328.0,	80.0,	-4.02119255065918,	14.795005798339844,	58.153167724609375
329.0,	81.0,	-3.738551616668701,	14.665155410766602,	63.577762603759766
330.0,	75.0,	-3.1668996810913086,	14.587518692016602,	69.06343078613281
331.0,	81.0,	-3.738551616668701,	14.665155410766602,	63.577762603759766
332.0,	82.0,	-7.396034240722656,	13.88340950012207,	63.97451400756836
333.0,	83.0,	-7.080974102020264,	13.476422309875488,	69.4806137084961
334.0,	75.0,	-3.1668996810913086,	14.587518692016602,	69.06343078613281
335.0,	82.0,	-7.396034240722656,	13.88340950012207,	63.97451400756836
336.0,	84.0,	-7.450379371643066,	14.001348495483398,	58.39597702026367
337.0,	81.0,	-3.738551616668701,	14.665155410766602,	63.577762603759766
338.0,	80.0,	-4.02119255065918,	14.795005798339844,	58.153167724609375
339.0,	81.0,	-3.738551616668701,	14.665155410766602,	63.577762603759766
340.0,	84.0,	-7.450379371643066,	14.001348495483398,	58.39597702026367
341.0,	82.0,	-7.396034240722656,	13.88340950012207,	63.97451400756836
342.0,	85.0,	-10.556856155395508,	14.416587829589844,	64.26696014404297
343.0,	83.0,	-7.080974102020264,	13.476422309875488,	69.4806137084961
344.0,	82.0,	-7.396034240722656,	13.88340950012207,	63.97451400756836
345.0,	83.0,	-7.080974102020264,	13.476422309875488,	69.4806137084961
346.0,	85.0,	-10.556856155395508,	14.416587829589844,	64.26696014404297
347.0,	86.0,	-10.912654876708984,	14.188386917114258,	69.9192886352539
348.0,	87.0,	-10.532538414001465,	14.597594261169434,	58.54380416870117
349.0,	82.0,	-7.396034240722656,	13.88340950012207,	63.97451400756836
350.0,	84.0,	-7.450379371643066,	14.001348495483398,	58.39597702026367
351.0,	82.0,	-7.396034240722656,	13.88340950012207,	63.97451400756836
352.0,	87.0,	-10.532538414001465,	14.597594261169434,	58.54380416870117
353.0,	85.0,	-10.556856155395508,	14.416587829589844,	64.26696014404297
354.0,	88.0,	-7.757920265197754,	14.088491439819336,	50.91053009033203
355.0,	84.0,	-7.450379371643066,	14.001348495483398,	58.39597702026367
356.0,	80.0,	-4.02119255065918,	14.795005798339844,	58.153167724609375
357.0,	84.0,	-7.450379371643066,	14.001348495483398,	58.39597702026367
358.0,	88.0,	-7.757920265197754,	14.088491439819336,	50.91053009033203
359.0,	87.0,	-10.532538414001465,	14.597594261169434,	58.54380416870117
360.0,	89.0,	-13.531272888183594,	16.49209976196289,	64.54216003417969
361.0,	86.0,	-10.912654876708984,	14.188386917114258,	69.9192886352539
362.0,	85.0,	-10.556856155395508,	14.416587829589844,	64.26696014404297
363.0,	86.0,	-10.912654876708984,	14.188386917114258,	69.9192886352539
364.0,	89.0,	-13.531272888183594,	16.49209976196289,	64.54216003417969
365.0,	90.0,	-13.999813079833984,	16.457351684570312,	70.2763442993164
366.0,	91.0,	-13.280035018920898,	16.398700714111328,	58.65898513793945
367.0,	85.0,	-10.556856155395508,	14.416587829589844,	64.26696014404297
368.0,	87.0,	-10.532538414001465,	14.597594261169434,	58.54380416870117
369.0,	85.0,	-10.556856155395508,	14.416587829589844,	64.26696014404297
370.0,	91.0,	-13.280035018920898,	16.398700714111328,	58.65898513793945
371.0,	89.0,	-13.531272888183594,	16.49209976196289,	64.54216003417969
372.0,	92.0,	-15.210105895996094,	19.47207260131836,	64.56300354003906
373.0,	90.0,	-13.999813079833984,	16.457351684570312,	70.2763442993164
374.0,	89.0,	-13.531272888183594,	16.49209976196289,	64.54216003417969
375.0,	90.0,	-13.999813079833984,	16.457351684570312,	70.2763442993164
